Date,Open,High,Low,Close,Quantity
2001-06-22,66.4,67.0,66.27,66.62,291990
2001-06-25,65.71,67.9,65.7,67.48,644450
2001-06-26,67.49,69.9,66.65,69.53,698330
2001-06-27,68.7,70.2,67.6,68.89,600910
2001-06-28,68.7,69.0,67.5,67.7,97060
2001-06-29,67.77,69.5,67.12,69.03,332950
2001-07-02,68.4,68.4,66.1,66.24,38150
2001-07-03,66.5,67.49,65.51,66.36,529190
2001-07-04,62.0,67.5,62.0,66.98,113490
2001-07-05,66.66,66.98,66.1,66.49,91910
2001-07-06,65.1,66.8,65.1,66.0,89490
2001-07-09,66.5,66.68,65.0,65.29,70970
2001-07-10,65.04,66.3,64.67,65.06,172040
2001-07-11,65.0,69.5,65.0,66.02,67920
2001-07-12,65.4,66.4,64.9,65.12,151700
2001-07-13,65.3,67.0,65.3,66.41,886540
2001-07-16,67.49,67.49,65.62,66.09,151120
2001-07-17,66.0,66.44,65.7,65.99,288910
2001-07-18,65.1,66.5,65.1,65.99,135330
2001-07-19,65.89,66.1,64.83,65.45,611970
2001-07-20,66.0,66.0,62.5,63.37,277860
2001-07-23,63.4,63.5,61.5,62.96,47970
2001-07-24,63.01,63.5,62.1,63.33,102620
2001-07-25,64.0,65.0,63.0,64.04,282870
2001-07-26,62.03,65.6,62.03,65.11,378050
2001-07-27,64.0,71.4,64.0,65.75,140940
2001-07-30,66.0,66.0,64.72,65.37,55880
2001-07-31,66.0,67.5,65.9,67.0,475820
2001-08-01,64.5,69.0,64.2,68.08,228800
2001-08-02,68.6,68.6,66.25,67.34,309420
2001-08-03,67.89,68.01,66.71,67.03,495970
2001-08-06,67.0,67.38,66.5,66.99,617900
2001-08-07,66.61,66.61,65.91,66.21,188270
2001-08-08,66.0,67.0,66.0,66.5,157630
2001-08-09,66.0,67.4,66.0,66.71,309890
2001-08-10,66.5,68.8,66.5,67.81,888520
2001-08-13,67.98,67.98,66.0,66.41,146540
2001-08-14,66.5,66.87,65.65,66.29,161020
2001-08-16,66.8,66.8,65.53,66.29,220690
2001-08-17,67.0,68.59,66.55,68.09,624670
2001-08-20,67.8,69.39,67.34,68.9,241620
2001-08-21,68.31,70.45,68.31,70.25,543660
2001-08-23,69.9,71.3,69.13,71.05,878870
2001-08-24,70.98,70.98,69.72,70.23,360850
2001-08-27,68.56,69.99,67.5,67.77,125390
2001-08-28,67.8,68.58,67.45,67.59,239110
2001-08-29,68.0,68.48,67.25,68.01,1223160
2001-08-30,68.01,70.0,68.01,69.71,275430
2001-08-31,69.2,70.8,69.2,70.49,725840
2001-09-03,70.2,70.41,68.29,69.18,714530
2001-09-04,69.0,70.0,68.7,68.99,425020
2001-09-05,69.78,69.88,68.7,69.73,392680
2001-09-06,69.7,71.0,69.31,70.69,378340
2001-09-07,70.11,71.4,70.11,71.05,874670
2001-09-10,71.0,72.2,70.31,72.04,668440
2001-09-11,72.5,72.81,70.02,70.94,1087340
2001-09-12,69.2,69.87,66.0,66.84,429370
2001-09-13,68.9,68.9,67.0,67.87,268570
2001-09-14,67.0,68.78,61.09,62.08,703400
2001-09-17,62.0,65.0,59.02,62.03,2443200
2001-09-18,61.5,64.79,61.5,62.74,1045230
2001-09-19,63.6,67.8,62.83,66.66,860960
2001-09-20,66.0,66.5,62.55,64.57,1896640
2001-09-21,64.6,66.3,62.55,64.42,793780
2001-09-24,64.8,65.0,60.21,61.79,1259030
2001-09-25,62.7,67.97,60.6,67.46,1102800
2001-09-26,66.6,67.0,62.5,63.0,495720
2001-09-27,63.2,65.9,61.7,63.0,1121350
2001-09-28,63.0,64.9,62.0,62.35,334880
2001-10-01,63.01,65.9,63.01,65.38,615630
2001-10-03,64.1,65.6,64.0,64.93,452850
2001-10-04,65.0,70.19,64.3,69.93,1526710
2001-10-05,69.8,69.8,66.9,67.3,1282350
2001-10-08,61.4,67.48,61.4,67.02,307230
2001-10-09,67.0,69.1,65.7,68.19,707180
2001-10-10,67.9,67.95,64.65,65.05,610350
2001-10-11,66.5,67.8,65.8,66.93,513340
2001-10-12,67.2,67.5,65.04,65.77,664510
